Image_Path,SH_Path,Carbon_Path,GT_Path
dataset/training/image/SN10_Forest_IMAGE/SN_10_0019.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0019.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0019.tif,dataset/training/label/SN10_Forest_GT/SN_10_0019.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0022.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0022.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0022.tif,dataset/training/label/SN10_Forest_GT/SN_10_0022.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0023.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0023.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0023.tif,dataset/training/label/SN10_Forest_GT/SN_10_0023.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0024.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0024.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0024.tif,dataset/training/label/SN10_Forest_GT/SN_10_0024.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0025.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0025.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0025.tif,dataset/training/label/SN10_Forest_GT/SN_10_0025.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0026.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0026.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0026.tif,dataset/training/label/SN10_Forest_GT/SN_10_0026.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0027.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0027.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0027.tif,dataset/training/label/SN10_Forest_GT/SN_10_0027.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0028.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0028.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0028.tif,dataset/training/label/SN10_Forest_GT/SN_10_0028.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0029.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0029.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0029.tif,dataset/training/label/SN10_Forest_GT/SN_10_0029.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0032.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0032.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0032.tif,dataset/training/label/SN10_Forest_GT/SN_10_0032.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0033.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0033.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0033.tif,dataset/training/label/SN10_Forest_GT/SN_10_0033.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0034.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0034.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0034.tif,dataset/training/label/SN10_Forest_GT/SN_10_0034.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0035.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0035.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0035.tif,dataset/training/label/SN10_Forest_GT/SN_10_0035.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0036.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0036.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0036.tif,dataset/training/label/SN10_Forest_GT/SN_10_0036.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0037.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0037.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0037.tif,dataset/training/label/SN10_Forest_GT/SN_10_0037.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0038.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0038.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0038.tif,dataset/training/label/SN10_Forest_GT/SN_10_0038.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0039.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0039.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0039.tif,dataset/training/label/SN10_Forest_GT/SN_10_0039.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0042.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0042.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0042.tif,dataset/training/label/SN10_Forest_GT/SN_10_0042.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0043.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0043.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0043.tif,dataset/training/label/SN10_Forest_GT/SN_10_0043.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0044.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0044.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0044.tif,dataset/training/label/SN10_Forest_GT/SN_10_0044.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0045.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0045.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0045.tif,dataset/training/label/SN10_Forest_GT/SN_10_0045.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0046.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0046.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0046.tif,dataset/training/label/SN10_Forest_GT/SN_10_0046.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0047.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0047.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0047.tif,dataset/training/label/SN10_Forest_GT/SN_10_0047.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0048.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0048.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0048.tif,dataset/training/label/SN10_Forest_GT/SN_10_0048.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0049.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0049.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0049.tif,dataset/training/label/SN10_Forest_GT/SN_10_0049.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0052.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0052.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0052.tif,dataset/training/label/SN10_Forest_GT/SN_10_0052.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0053.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0053.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0053.tif,dataset/training/label/SN10_Forest_GT/SN_10_0053.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0054.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0054.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0054.tif,dataset/training/label/SN10_Forest_GT/SN_10_0054.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0055.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0055.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0055.tif,dataset/training/label/SN10_Forest_GT/SN_10_0055.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0056.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0056.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0056.tif,dataset/training/label/SN10_Forest_GT/SN_10_0056.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0057.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0057.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0057.tif,dataset/training/label/SN10_Forest_GT/SN_10_0057.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0058.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0058.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0058.tif,dataset/training/label/SN10_Forest_GT/SN_10_0058.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0059.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0059.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0059.tif,dataset/training/label/SN10_Forest_GT/SN_10_0059.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0062.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0062.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0062.tif,dataset/training/label/SN10_Forest_GT/SN_10_0062.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0063.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0063.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0063.tif,dataset/training/label/SN10_Forest_GT/SN_10_0063.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0064.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0064.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0064.tif,dataset/training/label/SN10_Forest_GT/SN_10_0064.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0065.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0065.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0065.tif,dataset/training/label/SN10_Forest_GT/SN_10_0065.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0066.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0066.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0066.tif,dataset/training/label/SN10_Forest_GT/SN_10_0066.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0067.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0067.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0067.tif,dataset/training/label/SN10_Forest_GT/SN_10_0067.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0068.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0068.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0068.tif,dataset/training/label/SN10_Forest_GT/SN_10_0068.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0069.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0069.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0069.tif,dataset/training/label/SN10_Forest_GT/SN_10_0069.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0072.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0072.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0072.tif,dataset/training/label/SN10_Forest_GT/SN_10_0072.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0073.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0073.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0073.tif,dataset/training/label/SN10_Forest_GT/SN_10_0073.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0074.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0074.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0074.tif,dataset/training/label/SN10_Forest_GT/SN_10_0074.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0075.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0075.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0075.tif,dataset/training/label/SN10_Forest_GT/SN_10_0075.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0076.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0076.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0076.tif,dataset/training/label/SN10_Forest_GT/SN_10_0076.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0077.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0077.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0077.tif,dataset/training/label/SN10_Forest_GT/SN_10_0077.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0078.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0078.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0078.tif,dataset/training/label/SN10_Forest_GT/SN_10_0078.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0079.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0079.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0079.tif,dataset/training/label/SN10_Forest_GT/SN_10_0079.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0082.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0082.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0082.tif,dataset/training/label/SN10_Forest_GT/SN_10_0082.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0083.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0083.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0083.tif,dataset/training/label/SN10_Forest_GT/SN_10_0083.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0084.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0084.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0084.tif,dataset/training/label/SN10_Forest_GT/SN_10_0084.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0085.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0085.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0085.tif,dataset/training/label/SN10_Forest_GT/SN_10_0085.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0086.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0086.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0086.tif,dataset/training/label/SN10_Forest_GT/SN_10_0086.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0087.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0087.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0087.tif,dataset/training/label/SN10_Forest_GT/SN_10_0087.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0088.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0088.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0088.tif,dataset/training/label/SN10_Forest_GT/SN_10_0088.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0089.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0089.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0089.tif,dataset/training/label/SN10_Forest_GT/SN_10_0089.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0092.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0092.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0092.tif,dataset/training/label/SN10_Forest_GT/SN_10_0092.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0093.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0093.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0093.tif,dataset/training/label/SN10_Forest_GT/SN_10_0093.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0094.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0094.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0094.tif,dataset/training/label/SN10_Forest_GT/SN_10_0094.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0095.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0095.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0095.tif,dataset/training/label/SN10_Forest_GT/SN_10_0095.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0096.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0096.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0096.tif,dataset/training/label/SN10_Forest_GT/SN_10_0096.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0097.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0097.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0097.tif,dataset/training/label/SN10_Forest_GT/SN_10_0097.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0098.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0098.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0098.tif,dataset/training/label/SN10_Forest_GT/SN_10_0098.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0099.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0099.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0099.tif,dataset/training/label/SN10_Forest_GT/SN_10_0099.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0102.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0102.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0102.tif,dataset/training/label/SN10_Forest_GT/SN_10_0102.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0103.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0103.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0103.tif,dataset/training/label/SN10_Forest_GT/SN_10_0103.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0104.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0104.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0104.tif,dataset/training/label/SN10_Forest_GT/SN_10_0104.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0105.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0105.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0105.tif,dataset/training/label/SN10_Forest_GT/SN_10_0105.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0106.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0106.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0106.tif,dataset/training/label/SN10_Forest_GT/SN_10_0106.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0107.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0107.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0107.tif,dataset/training/label/SN10_Forest_GT/SN_10_0107.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0108.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0108.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0108.tif,dataset/training/label/SN10_Forest_GT/SN_10_0108.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0109.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0109.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0109.tif,dataset/training/label/SN10_Forest_GT/SN_10_0109.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0112.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0112.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0112.tif,dataset/training/label/SN10_Forest_GT/SN_10_0112.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0113.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0113.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0113.tif,dataset/training/label/SN10_Forest_GT/SN_10_0113.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0114.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0114.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0114.tif,dataset/training/label/SN10_Forest_GT/SN_10_0114.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0115.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0115.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0115.tif,dataset/training/label/SN10_Forest_GT/SN_10_0115.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0116.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0116.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0116.tif,dataset/training/label/SN10_Forest_GT/SN_10_0116.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0117.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0117.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0117.tif,dataset/training/label/SN10_Forest_GT/SN_10_0117.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0118.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0118.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0118.tif,dataset/training/label/SN10_Forest_GT/SN_10_0118.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0119.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0119.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0119.tif,dataset/training/label/SN10_Forest_GT/SN_10_0119.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0122.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0122.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0122.tif,dataset/training/label/SN10_Forest_GT/SN_10_0122.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0123.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0123.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0123.tif,dataset/training/label/SN10_Forest_GT/SN_10_0123.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0124.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0124.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0124.tif,dataset/training/label/SN10_Forest_GT/SN_10_0124.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0125.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0125.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0125.tif,dataset/training/label/SN10_Forest_GT/SN_10_0125.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0126.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0126.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0126.tif,dataset/training/label/SN10_Forest_GT/SN_10_0126.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0127.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0127.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0127.tif,dataset/training/label/SN10_Forest_GT/SN_10_0127.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0128.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0128.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0128.tif,dataset/training/label/SN10_Forest_GT/SN_10_0128.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0129.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0129.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0129.tif,dataset/training/label/SN10_Forest_GT/SN_10_0129.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0132.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0132.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0132.tif,dataset/training/label/SN10_Forest_GT/SN_10_0132.png
dataset/training/image/SN10_Forest_IMAGE/SN_10_0133.tif,dataset/training/image/SN10_Forest_SH/SN_10_SH_0133.tif,dataset/training/label/SN10_Forest_Carbon/SN_10_CQ_0133.tif,dataset/training/label/SN10_Forest_GT/SN_10_0133.png
